timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
1776614087.2539666,-0.2165995788574219,-7.874375152587891,2.3261627197265624,0.05719190090894699,-0.016284676268696785,0.009770415723323822
1776614087.3239715,-0.7328759765625,-9.752818908691406,2.1412971496582034,-0.24264606833457947,-0.08847616612911224,0.20207051932811737
1776614087.3955696,-0.7691006469726563,-9.726473693847657,2.152823181152344,-0.1688980609178543,0.045640312135219574,-0.058944039046764374
1776614087.4711726,-0.956660614013672,-9.647887115478516,2.003134460449219,-0.18508867919445038,0.019670534878969193,-0.1155177652835846
1776614087.5495977,-0.2939886474609375,-9.738299102783204,1.9851718139648438,-0.2891033887863159,-0.11936153471469879,0.09975843131542206
1776614087.627091,-0.6134243774414063,-9.435628509521484,0.2740800476074219,-0.13299044966697693,-0.2511565089225769,0.09154339879751205
1776614087.6993158,-0.4448748779296875,-9.761949920654297,1.9115249633789064,-0.14740458130836487,-0.2074415385723114,-0.14375223219394684
1776614087.7706063,-0.4836442565917969,-9.840386810302736,1.57352783203125,-0.00297346618026495,-0.1642732471227646,0.0907248854637146
1776614087.839454,-0.5204676818847657,-9.764195251464844,1.4627581787109376,-0.00756935216486454,-0.3284613788127899,0.08376863598823547
1776614087.908389,0.5542973327636719,-9.757010192871094,1.4015354919433594,-0.015386562794446945,-0.4843482971191406,0.04291598126292229
1776614087.9775732,-0.06825805664062501,-9.402696990966797,1.162781982421875,0.08436331897974014,-0.6010649800300598,0.009724082425236702
1776614088.044011,-0.7988887023925781,-9.912087707519532,1.2720547485351563,0.0004228372126817703,-0.7335922122001648,-0.12287019938230515
1776614088.1123602,-0.9901908874511719,-9.753417663574218,2.1806652832031252,-0.2101231962442398,-0.4867800772190094,0.05334103852510452
1776614088.1830206,-1.1021580505371094,-9.45793212890625,1.3736933898925783,-0.067947618663311,-0.7173211574554443,0.145762100815773
1776614088.2518604,-1.1415261840820312,-9.802665252685548,2.0682490539550784,-0.11866170912981033,-0.6542620658874512,0.2420276403427124
1776614088.32156,-1.5816110229492188,-9.593999176025392,1.7940193176269532,-0.07574711740016937,-0.7119062542915344,0.08939321339130402
1776614088.392545,-0.7554789733886719,-9.586514739990236,1.6868421936035156,-0.03879130259156227,-0.6117319464683533,0.19027741253376007
1776614088.4652143,-1.4892530822753907,-9.514813842773439,1.7139358520507812,0.0519787073135376,-0.4499466121196747,0.16456584632396698
1776614088.538397,-1.5063175964355469,-10.037077789306641,1.5130535888671877,0.041626013815402985,-0.4773743450641632,0.06622068583965302
1776614088.6081867,-0.7707472229003907,-9.459878082275392,1.7193246459960938,0.12111246585845947,-0.2677631378173828,0.16372637450695038
1776614088.6818755,-0.8464897155761719,-9.637857971191407,2.0110679626464845,0.07731764018535614,-0.17661449313163757,0.01789894327521324
1776614088.754169,-0.7614665222167969,-9.826166381835938,1.3693524169921876,0.02922065369784832,-0.05720870941877365,0.046919044107198715
1776614088.823237,-0.7072792053222656,-9.669741668701173,1.7009129333496094,-0.07681014388799667,-0.15731826424598694,-0.007696954533457756
1776614088.8956895,-0.4237687683105469,-9.941726074218751,1.2618759155273438,-0.03189774602651596,-0.33684247732162476,0.08148592710494995
1776614088.9663434,-0.8990304565429688,-9.279802551269531,1.6874409484863282,-0.197348490357399,-0.6782048344612122,-0.0020694127306342125
1776614089.0369751,-0.39113662719726566,-10.213860168457032,1.4882052612304688,-0.19020593166351318,-0.9382131099700928,0.035821475088596344
1776614089.1100535,-0.22363494873046877,-9.021290130615235,1.8127304077148438,-0.21950283646583557,-1.0507785081863403,0.003237968310713768
1776614089.1819856,-0.1347198486328125,-9.896969146728516,1.4340179443359375,-0.1609164923429489,-1.1763590574264526,0.029129236936569214
1776614089.2510374,0.03323089599609375,-9.698332214355469,1.24541015625,-0.18168605864048004,-1.1659811735153198,0.052511684596538544
1776614089.3207216,0.5728587341308594,-9.598040771484376,1.1317964172363282,-0.10131821036338806,-1.2106621265411377,0.0797092467546463
1776614089.3891141,0.2721340942382813,-9.710457000732422,1.3033396911621093,-0.20385713875293732,-1.159313678741455,0.13136416673660278
1776614089.4601362,-0.5303471374511719,-9.736802215576173,1.5808625793457032,-0.1687517762184143,-1.2248916625976562,0.10853563249111176
1776614089.5306957,-0.2736309814453125,-9.662257232666017,1.1527528381347656,-0.11410077661275864,-1.051256537437439,0.15161465108394623
1776614089.6004074,-0.15462844848632815,-9.373507690429689,1.676363983154297,-0.017075467854738235,-1.1084924936294556,0.26774415373802185
1776614089.6709533,-0.49756530761718754,-11.400891723632814,0.03936813354492188,-0.0023108292371034622,-1.088923454284668,0.2320498824119568
1776614089.7423785,-0.9671388244628907,-9.77452377319336,0.4493655395507813,-0.04556823521852493,-1.1116783618927002,0.2776930630207062
1776614089.8165627,-0.6388714599609375,-9.506580963134766,0.04026626586914063,-0.08904819190502167,-0.9606655836105347,0.416604220867157
1776614089.886696,-1.5823594665527345,-9.525591430664063,0.7012916564941407,0.03289739042520523,-0.8766538500785828,0.21685032546520233
1776614089.9579768,-1.4449452209472657,-9.53023178100586,1.5501763916015625,0.07421372830867767,-0.5688501596450806,0.17182780802249908
1776614090.0332198,-1.7006135559082032,-9.287137298583986,1.6013699340820313,0.04884934425354004,-0.4153991639614105,0.13319022953510284
1776614090.1060116,-1.597328338623047,-9.21259231567383,1.6265176391601563,0.056074656546115875,-0.14326705038547516,0.14114287495613098
1776614090.1749895,-1.9561322021484375,-9.2399853515625,2.0969892883300782,-0.001647974830120802,-0.049120593816041946,0.03691474720835686
1776614090.2406375,-2.508333892822266,-9.381890258789063,1.4938934326171875,0.13517531752586365,0.23642055690288544,-0.06470037251710892
1776614090.3094199,-2.2531146240234374,-9.675729217529298,1.7158818054199219,0.01592908799648285,0.5338872075080872,-0.006645579356700182
1776614090.3802657,-2.651436309814453,-11.071875915527345,1.6663348388671877,0.34187349677085876,0.6093530654907227,-0.1636611372232437
1776614090.4503036,-0.5026547241210938,-11.247311096191407,0.8328680419921876,-0.2402118742465973,0.6730650067329407,0.12174060940742493
1776614090.5176907,-0.4535568237304688,-8.563691711425781,0.4053570556640625,-0.029544295743107796,0.7027102112770081,-0.1077105700969696
1776614090.5870779,0.18007553100585938,-9.643396453857422,-0.1981878662109375,0.06332002580165863,0.6646673679351807,-0.20267179608345032
1776614090.6592824,0.42885818481445315,-9.949060821533203,1.217717742919922,-0.08001625537872314,0.6396241784095764,-0.2342863380908966
1776614090.7319455,0.10672805786132813,-8.846453704833985,0.861009521484375,-0.11635711789131165,0.4709862470626831,-0.12411954253911972
1776614090.8237212,0.041613464355468754,-10.045610046386718,1.3537847900390625,-0.12522755563259125,0.5400164723396301,-0.10871683061122894
1776614090.9002063,-0.4481680297851563,-9.366172943115235,1.4694941711425782,0.04256857931613922,0.35227230191230774,0.039739940315485
1776614090.973172,-0.18037490844726564,-9.693392486572266,1.3382171630859376,0.03682820498943329,0.09197361022233963,0.11957971006631851
1776614091.04897,-0.7854167175292969,-11.323352966308594,0.8798703002929688,0.08816010504961014,-0.02778714708983898,0.019823821261525154
1776614091.1214762,-0.3266207885742188,-10.575807495117187,0.641865234375,-0.18317914009094238,0.23122459650039673,0.16057124733924866
1776614091.1969357,-0.6599775695800781,-9.07517807006836,-0.31329849243164065,-0.018514446914196014,0.033484071493148804,0.13443557918071747
1776614091.268865,-1.4935940551757814,-8.978628845214844,-0.4626878356933594,-0.014947021380066872,0.21814005076885223,0.01980050839483738
1776614091.341482,-2.002386016845703,-11.12142288208008,1.2252021789550782,0.07120554149150848,0.2458532303571701,-0.1566346138715744
1776614091.4157052,-1.4673985290527345,-8.242908782958985,1.1115884399414062,0.030967112630605698,0.17261791229248047,0.13774274289608002
1776614091.488297,-1.2576846313476564,-9.663305053710937,0.45759841918945315,-0.06912343949079514,0.4737406373023987,0.002648675348609686
1776614091.5617666,-2.23934326171875,-9.055419158935548,0.7571255493164063,-0.08139438927173615,0.5220329761505127,-0.10192396491765976
1776614091.6371148,-1.8095869445800783,-9.399104461669923,1.0359956359863283,0.0032618865370750427,0.449267715215683,-0.04830845817923546
1776614091.7064853,-0.8529263305664063,-10.901081085205078,-1.2284953308105468,0.48385074734687805,0.4066680371761322,-0.3041030168533325
1776614091.7806985,-1.4181509399414063,-11.948003997802735,0.49367340087890627,-0.39822277426719666,0.5295044183731079,-0.08689316362142563
1776614091.8514624,-0.8660989379882813,-7.250472564697266,-0.7155120849609375,-0.18173959851264954,0.20873503386974335,0.020301301032304764
1776614091.9262078,0.03397933959960937,-10.641371154785157,0.13965957641601562,-0.13695359230041504,-0.0244444552809,-0.06873437762260437
1776614092.0017326,0.21570144653320314,-8.014334106445313,0.2734812927246094,-0.02057219296693802,0.10814373940229416,-0.12204532325267792
1776614092.081022,0.2532733154296875,-9.179211730957032,1.041683807373047,0.10741452127695084,0.26366353034973145,-0.20282679796218872
1776614092.1541774,-0.5049000549316407,-11.537856903076172,0.5429209899902344,-0.06258571892976761,0.6615478992462158,-0.24509699642658234
1776614092.2312808,-1.1141331481933594,-7.7585160827636726,-2.1980291748046876,-0.8482492566108704,0.5929752588272095,-0.20866753160953522
1776614092.299302,-3.6018099975585938,-4.575235748291016,0.5634283447265626,-1.4499486684799194,0.28742527961730957,0.8220674395561218
1776614092.3687065,-2.2278172302246095,-9.645492095947267,-0.7854167175292969,-1.9513291120529175,0.4987676441669464,0.5301947593688965
1776614092.4416423,-1.7905764770507813,-10.400671691894532,-1.3521382141113283,-2.1741483211517334,0.8453314304351807,0.32595086097717285
1776614092.5154383,-2.4278013610839846,-8.060887298583985,-2.9220735168457033,-2.5408029556274414,0.4525356590747833,0.9998223781585693
1776614092.5898032,-0.011376342773437501,-9.434580688476563,-6.430477752685547,-3.087531805038452,-0.20917916297912598,1.0244888067245483
1776614092.6657224,1.8107844543457032,-3.8440063476562503,-4.24202865600586,-2.7923107147216797,-0.24705101549625397,0.6003416180610657
