timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1778807362.5892706,-1.0147398376464845,-9.260792083740235,2.907254333496094,0.11044320464134216,-0.09669198095798492,0.01489143818616867
1778807362.6083918,-1.0325527954101563,-9.243727569580079,3.2220497131347656,0.06554967164993286,-0.17453137040138245,-0.007733470294624567
1778807362.6271074,-0.8931925964355469,-9.388027496337891,3.4563125610351566,-0.027219489216804504,-0.16503401100635529,-0.014800388365983963
1778807362.646993,-0.738863525390625,-9.392817535400392,3.5690281677246096,-0.10960371047258377,-0.16788187623023987,0.007504387758672237
1778807362.6674972,-0.8698411560058594,-9.244476013183593,3.2178584289550782,-0.1241859421133995,-0.15159370005130768,0.04471990466117859
1778807362.6901,-1.146016845703125,-9.21364013671875,3.0886770629882814,-0.10847090184688568,-0.19341732561588287,0.029544953256845474
1778807362.709143,-1.1910731506347656,-9.272916870117188,3.140619049072266,-0.10359570384025574,-0.20003265142440796,0.007686070632189512
1778807362.7288573,-0.9988728332519532,-9.370364227294923,3.1439122009277347,-0.12871502339839935,-0.13920728862285614,0.02395140752196312
1778807362.750613,-0.8822653198242187,-9.35539535522461,3.198099517822266,-0.17034505307674408,-0.10535258054733276,0.03118651919066906
1778807362.7717822,-0.8506809997558594,-9.24282943725586,3.1991473388671876,-0.16629177331924438,-0.1276974081993103,0.03885770961642265
1778807362.79182,-0.9466314697265625,-9.2208251953125,2.9352461242675782,-0.12949946522712708,-0.13440734148025513,0.04799575358629227
1778807362.812763,-1.0090516662597657,-9.273066558837892,2.946921844482422,-0.1171022430062294,-0.12784910202026367,0.0501522459089756
1778807362.837639,-0.9586065673828126,-9.331744537353517,3.1187644958496095,-0.14838145673274994,-0.16549812257289886,0.015471844002604485
1778807363.058053,-0.6249504089355469,-9.219627685546875,2.8496241760253906,-0.2615678906440735,0.05326100066304207,0.038088180124759674
1778807363.080833,-0.8719367980957031,-9.168284454345704,2.8120523071289063,-0.3105804920196533,0.12053922563791275,0.07795865833759308
1778807363.1001832,-1.1126362609863283,-9.308393096923828,2.9400361633300784,-0.36774560809135437,0.09885390847921371,0.045070990920066833
1778807363.1224244,-1.0536589050292968,-9.4220068359375,2.7247837829589847,-0.4033268690109253,0.08231226354837418,-0.020939283072948456
1778807363.1458583,-0.8894503784179688,-9.464967498779297,2.615061950683594,-0.4539937973022461,0.10060635954141617,-0.046787478029727936
1778807363.1662703,-0.8244854736328125,-9.496851196289063,2.674039306640625,-0.47910967469215393,0.07166067510843277,-0.059633925557136536
1778807363.1873853,-0.6147715759277345,-9.510023803710938,2.551893310546875,-0.4730876088142395,0.05682118237018585,-0.04167657345533371
1778807363.2095644,-0.5774990844726563,-9.504185943603517,2.412084045410156,-0.4854607582092285,0.045397575944662094,0.0034067141823470592
