timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1778956132.2342188,-0.5935157775878906,-9.819430389404298,0.15148498535156252,-0.052101098001003265,-0.0068030874244868755,-0.02352483756840229
1778956132.2568467,-0.7559280395507812,-9.876761169433594,0.1850152587890625,-0.057088036090135574,-0.005513647571206093,-0.030423203483223915
1778956132.277649,-0.9403445434570313,-9.839338989257813,0.08801696777343751,-0.054648611694574356,0.008459066040813923,-0.03780068829655647
1778956132.298151,-0.8044271850585938,-9.839488677978515,0.05239105224609375,-0.04441625997424126,0.013002889230847359,-0.051013700664043427
1778956132.3183975,-0.5078938293457032,-9.753866729736329,0.183218994140625,-0.0433925986289978,-0.0317920446395874,-0.039702996611595154
1778956132.3397758,-0.4207749938964844,-9.595346374511719,0.13082794189453126,-0.05039903149008751,-0.029327664524316788,-0.004429426975548267
1778956132.3605254,-0.6251000976562501,-9.684261474609375,0.20432510375976565,-0.06075769662857056,-0.07717704027891159,-0.013202410191297531
1778956132.3842337,-0.5517526245117188,-9.694140930175783,0.2213896179199219,-0.07733727991580963,-0.09893309324979782,0.0037475461140275
1778956132.405134,-0.7147636413574219,-9.81763412475586,0.13726455688476563,-0.09452426433563232,-0.0664432942867279,0.044306155294179916
1778956132.4270716,-1.0975177001953125,-10.085576934814453,-0.025596771240234375,-0.10022171586751938,0.04426293075084686,0.09065954387187958
1778956132.44975,-0.9095086669921876,-9.880503387451173,0.07544311523437501,-0.08499380946159363,0.0828348696231842,0.03540215268731117
1778956132.4733467,-0.36778518676757815,-9.741292877197266,0.21809646606445313,-0.11790571361780167,0.0470883883535862,-0.00525447353720665
1778956132.4923742,-0.28111541748046875,-9.571695556640625,0.07304809570312501,-0.1084834411740303,0.020694566890597343,0.02844650112092495
1778956132.5159879,-0.6120771789550782,-9.694739685058595,-0.23845413208007812,-0.06127701327204704,0.06719212234020233,0.04573094844818115
1778956132.5397232,-0.8720864868164063,-9.980196075439453,-0.03817062377929688,-0.07204306125640869,0.09207382798194885,-0.02528037503361702
1778956132.5607476,-0.8469387817382813,-10.014923858642579,-0.12424163818359375,-0.06704580783843994,0.09509262442588806,-0.0497465617954731
1778956132.5810277,-0.6436614990234375,-9.893675994873048,-0.27497817993164064,-0.03448203206062317,0.11506079137325287,-0.05350589007139206
1778956132.6040392,-0.4932243347167969,-9.72138427734375,-0.1526824951171875,-0.01392367109656334,0.08770439773797989,-0.045296426862478256
1778956132.6254056,-0.5312452697753907,-9.883497161865234,-0.07200027465820313,-0.041961461305618286,0.06532842665910721,-0.039023879915475845
1778956132.6461122,-0.6399192810058594,-9.820777587890625,-0.04266128540039063,-0.07290688902139664,0.04476701840758324,-0.03727152943611145
1778956132.665951,-0.6280938720703125,-9.675579528808594,-0.11211685180664063,-0.04508240520954132,-0.0003763134591281414,-0.059172552078962326
1778956132.6865861,-0.5846841430664063,-9.898765411376953,-0.13427078247070312,-0.05351225659251213,0.0005613383837044239,-0.046582989394664764
1778956132.7083702,-0.6253994750976563,-9.933942260742189,-0.03622467041015625,-0.0939723551273346,0.010533452965319157,-0.044847939163446426
1778956132.7299042,-0.6795867919921875,-9.721084899902344,-0.207169189453125,-0.10350419580936432,0.01751885749399662,-0.03471781685948372
1778956132.7518067,-0.622705078125,-9.668843536376954,-0.14115646362304687,-0.09131234884262085,-0.006685798522084951,-0.031374216079711914
1778956132.77437,-0.523311767578125,-9.85400848388672,-0.1838177490234375,-0.043027155101299286,-0.004540418740361929,-0.02075459621846676
1778956132.7964609,-0.6565347290039063,-9.909692687988281,-0.10148895263671875,-0.05421306937932968,0.02025587297976017,-0.010734437964856625
1778956132.8560915,-0.7056326293945313,-9.652228088378907,-0.0712518310546875,-0.08762133866548538,0.0023713852278888226,0.0066900975070893764
1778956132.8778136,-0.7903564453125,-9.764943695068359,-0.04894821166992188,-0.09075140208005905,0.03745420649647713,0.008688265457749367
1778956132.8986468,-0.8162525939941406,-9.654024353027344,0.08547225952148438,-0.1113247275352478,0.032870061695575714,-0.005615039262920618
1778956132.9185114,-0.6494993591308594,-9.733958129882813,0.20806732177734377,-0.14477267861366272,0.0036354493349790573,-0.0054701585322618484
1778956132.9469821,-0.2594105529785156,-9.774823150634766,0.1484912109375,-0.20533603429794312,-0.045480091124773026,0.037026163190603256
1778956132.975826,-0.4297563171386719,-9.895472259521485,0.05014572143554688,-0.25672632455825806,-0.029848851263523102,0.06185535341501236
1778956133.0000067,-0.9574090576171875,-9.903555450439454,0.024698638916015626,-0.33578765392303467,0.006548681296408176,-0.014397872611880302
1778956133.0218914,-0.8161029052734375,-9.687255249023439,-0.10508148193359376,-0.3988271653652191,0.04650132358074188,-0.04911351948976517
1778956133.0434158,-0.55564453125,-9.592801666259765,-0.18711090087890625,-0.44353294372558594,0.05390862748026848,-0.06003433093428612
